date,temp_max,humidity,rainfall
2020-07-27,31.4,84.0,3.0
2020-07-28,31.9,87.0,10.8
2020-07-29,31.6,86.0,13.6
2020-07-30,31.6,86.0,0.9
2020-07-31,31.8,86.0,5.9
2020-08-01,31.4,87.0,7.5
2020-08-02,31.7,86.0,3.3
2020-08-03,31.0,90.0,10.0
2020-08-04,31.3,87.0,11.7
2020-08-05,29.4,91.0,34.3
2020-08-06,29.6,90.0,50.2
2020-08-07,28.1,92.0,21.3
2020-08-08,30.3,89.0,12.4
2020-08-09,29.8,89.0,11.6
2020-08-10,31.2,85.0,2.6
2020-08-11,31.9,82.0,1.0
2020-08-12,30.5,89.0,8.9
2020-08-13,29.7,91.0,23.3
2020-08-14,31.2,89.0,15.5
2020-08-15,28.8,91.0,21.2
2020-08-16,27.5,93.0,41.1
2020-08-17,28.9,90.0,14.3
2020-08-18,29.8,89.0,23.9
2020-08-19,31.1,87.0,18.4
2020-08-20,30.4,88.0,34.4
2020-08-21,28.0,91.0,36.5
2020-08-22,29.4,87.0,7.0
2020-08-23,31.0,85.0,3.7
2020-08-24,29.2,87.0,1.5
2020-08-25,30.5,89.0,6.6
2020-08-26,27.1,92.0,18.0
2020-08-27,28.2,91.0,72.2
2020-08-28,27.2,91.0,102.9
2020-08-29,30.5,84.0,5.2
2020-08-30,31.5,82.0,0.9
2020-08-31,32.3,80.0,0.0
2020-09-01,32.1,81.0,0.6
2020-09-02,28.5,89.0,14.1
2020-09-03,30.4,87.0,8.2
2020-09-04,31.8,82.0,1.2
2020-09-05,31.0,85.0,6.8
2020-09-06,31.7,86.0,4.0
2020-09-07,30.5,87.0,17.3
2020-09-08,31.1,85.0,4.4
2020-09-09,31.3,87.0,10.5
2020-09-10,30.5,90.0,10.8
2020-09-11,31.9,88.0,13.3
2020-09-12,31.2,87.0,13.4
2020-09-13,32.2,81.0,1.0
2020-09-14,32.5,78.0,0.3
2020-09-15,32.3,80.0,1.1
2020-09-16,32.0,83.0,4.8
2020-09-17,32.5,83.0,1.0
2020-09-18,33.2,83.0,7.9
2020-09-19,31.2,85.0,12.1
2020-09-20,32.7,83.0,4.8
2020-09-21,29.2,89.0,37.3
2020-09-22,29.6,89.0,13.7
2020-09-23,30.1,87.0,7.5
2020-09-24,30.2,86.0,7.3
2020-09-25,31.0,88.0,1.2
2020-09-26,32.4,77.0,0.0
2020-09-27,32.5,75.0,0.0
2020-09-28,32.0,77.0,0.3
2020-09-29,32.5,76.0,0.0
2020-09-30,31.9,71.0,0.0
2020-10-01,29.1,78.0,0.0
2020-10-02,32.3,80.0,0.0
2020-10-03,30.0,88.0,21.5
2020-10-04,28.9,90.0,33.4
2020-10-05,29.5,89.0,7.8
2020-10-06,29.5,87.0,2.2
2020-10-07,29.6,89.0,19.5
2020-10-08,30.0,88.0,2.6
2020-10-09,30.8,88.0,4.1
2020-10-10,30.8,87.0,10.8
2020-10-11,31.0,86.0,2.1
2020-10-12,31.1,84.0,3.2
2020-10-13,32.0,74.0,0.3
2020-10-14,31.6,77.0,0.5
2020-10-15,30.5,83.0,1.4
2020-10-16,31.0,85.0,2.7
2020-10-17,31.2,83.0,0.8
2020-10-18,29.9,86.0,1.1
2020-10-19,31.6,81.0,0.0
2020-10-20,31.9,69.0,0.0
2020-10-21,31.0,75.0,0.0
2020-10-22,31.8,69.0,0.0
2020-10-23,31.1,71.0,0.0
2020-10-24,31.2,68.0,0.0
2020-10-25,31.0,64.0,0.0
2020-10-26,30.7,59.0,0.0
2020-10-27,30.5,62.0,0.0
2020-10-28,30.4,57.0,0.0
2020-10-29,30.0,59.0,0.0
2020-10-30,29.6,60.0,0.0
2020-10-31,30.1,58.0,0.0
2020-11-01,31.2,60.0,0.0
2020-11-02,30.9,59.0,0.0
2020-11-03,30.5,56.0,0.0
2020-11-04,29.8,52.0,0.0
